4,2.58734
4,2.59646
4,2.60195
4,2.6164
4,2.59368
4,2.59903
4,2.56086
4,2.59472
4,2.57428
4,2.56165
4,2.56707
4,2.59165
4,2.60016
4,2.58463
4,2.59748
4,2.59287
4,2.59594
4,2.57608
4,2.59596
4,2.57153
4,2.5922
4,2.59317
4,2.58562
4,2.59719
4,2.60428
4,2.60029
4,2.58423
4,2.60419
4,2.59686
4,2.58466
4,2.5695
4,2.585
4,2.59128
4,2.59246
4,2.58116
4,2.5817
4,2.58458
4,2.58391
4,2.58933
4,2.57148
4,2.59064
4,2.59458
4,2.59444
4,2.60414
4,2.58807
4,2.59009
4,2.59435
4,2.57775
4,2.60583
4,2.58117
4,2.57661
4,2.59437
4,2.60857
4,2.58541
4,2.60948
4,2.59363
4,2.60374
4,2.58291
4,2.59786
4,2.5871
4,2.54855
4,2.58153
4,2.59695
4,2.57816
4,2.58384
4,2.59091
4,2.57421
4,2.60503
4,2.57848
4,2.6072
4,2.59357
4,2.59575
4,2.56882
4,2.59325
4,2.58629
4,2.58773
4,2.60088
4,2.59289
4,2.62185
4,2.59654
4,2.58245
4,2.61199
4,2.58786
4,2.60882
4,2.57748
4,2.60848
4,2.58424
4,2.59932
4,2.59235
4,2.5877
4,2.59878
4,2.60326
4,2.58331
4,2.60729
4,2.56938
4,2.60673
4,2.60196
4,2.60172
4,2.58541
4,2.59025
